1000    avg = 67481.5   max = 171264
        1024    99.3%   (3.6%)
        2048    95.7%   (7.5%)
        4096    88.2%   (30.7%)
        8192    57.5%   (57%)
        16384   0.5%    (0.5%)
361000  avg = 114501    max = 290276
        256     100%    (0.3%)
        512     99.7%   (0.7%)
        1024    99%     (3.1%)
        2048    95.9%   (6.6%)
        4096    89.3%   (30.5%)
        8192    58.8%   (57.9%)
        16384   0.9%    (0.9%)
362000  avg = 116647    max = 246808
        256     100%    (0.2%)
        512     99.8%   (0.6%)
        1024    99.2%   (2.2%)
        2048    97%     (7.5%)
        4096    89.5%   (28.7%)
        8192    60.8%   (60.3%)
        16384   0.5%    (0.5%)
363000  avg = 113144    max = 246304
        256     100%    (0.4%)
        512     99.6%   (1.1%)
        1024    98.5%   (3.2%)
        2048    95.3%   (7.6%)
        4096    87.7%   (28.8%)
        8192    58.9%   (58.5%)
        16384   0.4%    (0.4%)
364000  avg = 112420    max = 285476
        64      100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (1.1%)
        1024    98.6%   (2.8%)
        2048    95.8%   (8.3%)
        4096    87.5%   (29.8%)
        8192    57.7%   (57.4%)
        16384   0.3%    (0.3%)
365000  avg = 112879    max = 279904
        256     100%    (0.2%)
        512     99.8%   (0.9%)
        1024    98.9%   (2.4%)
        2048    96.5%   (7.9%)
        4096    88.6%   (30.2%)
        8192    58.4%   (57.8%)
        16384   0.6%    (0.6%)
366000  avg = 113903    max = 265444
        256     100%    (0.1%)
        512     99.9%   (0.6%)
        1024    99.3%   (3.1%)
        2048    96.2%   (7.8%)
        4096    88.4%   (28.8%)
        8192    59.6%   (59.1%)
        16384   0.5%    (0.5%)
367000  avg = 114123    max = 292948
        256     100%    (0.1%)
        512     99.9%   (1.2%)
        1024    98.7%   (3.4%)
        2048    95.3%   (8.5%)
        4096    86.8%   (26.9%)
        8192    59.9%   (59.1%)
        16384   0.8%    (0.8%)
368000  avg = 117909    max = 264664
        64      100%    (0.2%)
        256     99.8%   (0.1%)
        512     99.7%   (0.2%)
        1024    99.5%   (3.2%)
        2048    96.3%   (5.3%)
        4096    91%     (29.4%)
        8192    61.6%   (61%)
        16384   0.6%    (0.6%)
369000  avg = 117177    max = 286596
        512     100%    (1.2%)
        1024    98.8%   (2.2%)
        2048    96.6%   (7.7%)
        4096    88.9%   (26.7%)
        8192    62.2%   (61.6%)
        16384   0.6%    (0.6%)
370000  avg = 115205    max = 281584
        256     100%    (0.1%)
        512     99.9%   (0.9%)
        1024    99%     (2.8%)
        2048    96.2%   (7.4%)
        4096    88.8%   (29.2%)
        8192    59.6%   (59.4%)
        16384   0.2%    (0.2%)
371000  avg = 112781    max = 269564
        128     100%    (0.1%)
        256     99.9%   (0.4%)
        512     99.5%   (1.2%)
        1024    98.3%   (3.8%)
        2048    94.5%   (7.4%)
        4096    87.1%   (28.1%)
        8192    59%     (58.5%)
        16384   0.5%    (0.5%)
372000  avg = 112935    max = 253556
        512     100%    (1%)
        1024    99%     (3.4%)
        2048    95.6%   (8.4%)
        4096    87.2%   (29.9%)
        8192    57.3%   (56.9%)
        16384   0.4%    (0.4%)
373000  avg = 116861    max = 268124
        256     100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (3.3%)
        2048    95.8%   (6.4%)
        4096    89.4%   (27.1%)
        8192    62.3%   (61.4%)
        16384   0.9%    (0.9%)
374000  avg = 115849    max = 259972
        64      100%    (0.1%)
        128     99.9%   (0.1%)
        512     99.8%   (0.9%)
        1024    98.9%   (3.2%)
        2048    95.7%   (6%)
        4096    89.7%   (29.3%)
        8192    60.4%   (59.7%)
        16384   0.7%    (0.7%)
375000  avg = 113954    max = 266260
        256     100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (3.5%)
        2048    95.6%   (7.5%)
        4096    88.1%   (29%)
        8192    59.1%   (58.5%)
        16384   0.6%    (0.6%)
376000  avg = 115373    max = 264852
        256     100%    (0.3%)
        512     99.7%   (1.4%)
        1024    98.3%   (2.2%)
        2048    96.1%   (8.7%)
        4096    87.4%   (26.8%)
        8192    60.6%   (59.8%)
        16384   0.8%    (0.8%)
377000  avg = 115727    max = 323104
        256     100%    (0.1%)
        512     99.9%   (1%)
        1024    98.9%   (3.5%)
        2048    95.4%   (6.8%)
        4096    88.6%   (26.7%)
        8192    61.9%   (61.7%)
        16384   0.2%    (0.2%)
378000  avg = 112725    max = 269812
        256     100%    (0.2%)
        512     99.8%   (1.2%)
        1024    98.6%   (3.8%)
        2048    94.8%   (8.4%)
        4096    86.4%   (27%)
        8192    59.4%   (58.6%)
        16384   0.8%    (0.8%)
379000  avg = 114822    max = 270392
        64      100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (0.6%)
        1024    99.1%   (4.1%)
        2048    95%     (6%)
        4096    89%     (28.3%)
        8192    60.7%   (60.2%)
        16384   0.5%    (0.5%)
380000  avg = 113199    max = 292720
        64      100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (1.5%)
        1024    98.2%   (3.6%)
        2048    94.6%   (7.6%)
        4096    87%     (28%)
        8192    59%     (58.1%)
        16384   0.9%    (0.9%)
381000  avg = 114401    max = 235000
        256     100%    (0.1%)
        512     99.9%   (0.4%)
        1024    99.5%   (3.7%)
        2048    95.8%   (7.4%)
        4096    88.4%   (26.8%)
        8192    61.6%   (61.3%)
        16384   0.3%    (0.3%)
382000  avg = 114228    max = 288724
        512     100%    (1%)
        1024    99%     (3.4%)
        2048    95.6%   (7.1%)
        4096    88.5%   (29.3%)
        8192    59.2%   (58.5%)
        16384   0.7%    (0.7%)
383000  avg = 113673    max = 289352
        256     100%    (0.2%)
        512     99.8%   (0.9%)
        1024    98.9%   (2.9%)
        2048    96%     (8.7%)
        4096    87.3%   (27.6%)
        8192    59.7%   (58.9%)
        16384   0.8%    (0.8%)
384000  avg = 114480    max = 243040
        64      100%    (0.1%)
        256     99.9%   (0.3%)
        512     99.6%   (0.6%)
        1024    99%     (3.6%)
        2048    95.4%   (7.3%)
        4096    88.1%   (28.2%)
        8192    59.9%   (59.7%)
        16384   0.2%    (0.2%)
385000  avg = 115515    max = 257880
        64      100%    (0.1%)
        512     99.9%   (0.9%)
        1024    99%     (2.3%)
        2048    96.7%   (7.1%)
        4096    89.6%   (28.8%)
        8192    60.8%   (60%)
        16384   0.8%    (0.8%)
386000  avg = 111116    max = 269432
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (1.2%)
        1024    98.6%   (3.1%)
        2048    95.5%   (8.4%)
        4096    87.1%   (30.3%)
        8192    56.8%   (56.7%)
        16384   0.1%    (0.1%)
387000  avg = 111199    max = 290080
        256     100%    (0.2%)
        512     99.8%   (1.1%)
        1024    98.7%   (3.9%)
        2048    94.8%   (7.7%)
        4096    87.1%   (29.8%)
        8192    57.3%   (57%)
        16384   0.3%    (0.3%)
388000  avg = 114533    max = 282428
        512     100%    (1.2%)
        1024    98.8%   (3.1%)
        2048    95.7%   (6.7%)
        4096    89%     (29.3%)
        8192    59.7%   (59.3%)
        16384   0.4%    (0.4%)
389000  avg = 115747    max = 241992
        256     100%    (0.1%)
        512     99.9%   (1%)
        1024    98.9%   (3.3%)
        2048    95.6%   (6.7%)
        4096    88.9%   (27.5%)
        8192    61.4%   (61%)
        16384   0.4%    (0.4%)
390000  avg = 114568    max = 279040
        256     100%    (0.2%)
        512     99.8%   (1%)
        1024    98.8%   (3.1%)
        2048    95.7%   (6.7%)
        4096    89%     (28.9%)
        8192    60.1%   (59.7%)
        16384   0.4%    (0.4%)
391000  avg = 114253    max = 246256
        512     100%    (1.1%)
        1024    98.9%   (3.2%)
        2048    95.7%   (7.8%)
        4096    87.9%   (28.6%)
        8192    59.3%   (59%)
        16384   0.3%    (0.3%)
392000  avg = 114031    max = 283760
        256     100%    (0.2%)
        512     99.8%   (1.3%)
        1024    98.5%   (2.8%)
        2048    95.7%   (7%)
        4096    88.7%   (29.2%)
        8192    59.5%   (58.9%)
        16384   0.6%    (0.6%)
393000  avg = 116933    max = 290012
        64      100%    (0.1%)
        256     99.9%   (0.3%)
        512     99.6%   (0.9%)
        1024    98.7%   (3.8%)
        2048    94.9%   (6.2%)
        4096    88.7%   (26.1%)
        8192    62.6%   (62%)
        16384   0.6%    (0.6%)
394000  avg = 112912    max = 263760
        512     100%    (1.1%)
        1024    98.9%   (3.9%)
        2048    95%     (6.7%)
        4096    88.3%   (30.3%)
        8192    58%     (57.5%)
        16384   0.5%    (0.5%)
395000  avg = 114160    max = 283656
        256     100%    (0.1%)
        512     99.9%   (1.1%)
        1024    98.8%   (3.3%)
        2048    95.5%   (6.5%)
        4096    89%     (29.4%)
        8192    59.6%   (58.9%)
        16384   0.7%    (0.7%)
396000  avg = 117570    max = 269808
        512     100%    (0.3%)
        1024    99.7%   (2.8%)
        2048    96.9%   (6.9%)
        4096    90%     (26.8%)
        8192    63.2%   (62.6%)
        16384   0.6%    (0.6%)
397000  avg = 115975    max = 281496
        128     100%    (0.1%)
        256     99.9%   (0.3%)
        512     99.6%   (0.7%)
        1024    98.9%   (4.1%)
        2048    94.8%   (7.6%)
        4096    87.2%   (25.4%)
        8192    61.8%   (61.2%)
        16384   0.6%    (0.6%)
398000  avg = 113950    max = 288580
        64      100%    (0.1%)
        512     99.9%   (1.2%)
        1024    98.7%   (3.8%)
        2048    94.9%   (6.7%)
        4096    88.2%   (30%)
        8192    58.2%   (57.4%)
        16384   0.8%    (0.8%)
399000  avg = 114617    max = 288872
        256     100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (3.6%)
        2048    95.5%   (5%)
        4096    90.5%   (30.9%)
        8192    59.6%   (59.2%)
        16384   0.4%    (0.4%)
400000  avg = 116268    max = 270476
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (2.9%)
        2048    96.2%   (6.8%)
        4096    89.4%   (28.6%)
        8192    60.8%   (60%)
        16384   0.8%    (0.8%)
401000  avg = 114445    max = 262448
        256     100%    (0.1%)
        512     99.9%   (1.2%)
        1024    98.7%   (3%)
        2048    95.7%   (7%)
        4096    88.7%   (28.6%)
        8192    60.1%   (59.8%)
        16384   0.3%    (0.3%)
402000  avg = 113646    max = 260444
        128     100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (2%)
        1024    97.7%   (3%)
        2048    94.7%   (6.3%)
        4096    88.4%   (28.2%)
        8192    60.2%   (59.5%)
        16384   0.7%    (0.7%)
403000  avg = 114257    max = 268772
        256     100%    (0.2%)
        512     99.8%   (1%)
        1024    98.8%   (4.1%)
        2048    94.7%   (6.5%)
        4096    88.2%   (28.7%)
        8192    59.5%   (58.9%)
        16384   0.6%    (0.6%)
404000  avg = 116742    max = 219644
        256     100%    (0.1%)
        512     99.9%   (0.5%)
        1024    99.4%   (3.5%)
        2048    95.9%   (6.5%)
        4096    89.4%   (27.7%)
        8192    61.7%   (61.5%)
        16384   0.2%    (0.2%)
405000  avg = 115552    max = 288888
        512     100%    (0.6%)
        1024    99.4%   (4%)
        2048    95.4%   (6.3%)
        4096    89.1%   (28.4%)
        8192    60.7%   (59.7%)
        16384   1%      (1%)
406000  avg = 116103    max = 289588
        256     100%    (0.1%)
        512     99.9%   (1%)
        1024    98.9%   (2.8%)
        2048    96.1%   (5.8%)
        4096    90.3%   (29.6%)
        8192    60.7%   (60%)
        16384   0.7%    (0.7%)
407000  avg = 115980    max = 265704
        256     100%    (0.2%)
        512     99.8%   (0.8%)
        1024    99%     (4%)
        2048    95%     (8.3%)
        4096    86.7%   (24.1%)
        8192    62.6%   (62.2%)
        16384   0.4%    (0.4%)
408000  avg = 112811    max = 266236
        64      100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (4.5%)
        2048    94.6%   (8%)
        4096    86.6%   (27.4%)
        8192    59.2%   (58.9%)
        16384   0.3%    (0.3%)
409000  avg = 116799    max = 297288
        512     100%    (0.8%)
        1024    99.2%   (4.1%)
        2048    95.1%   (5.5%)
        4096    89.6%   (27.7%)
        8192    61.9%   (60.9%)
        16384   1%      (1%)
410000  avg = 115250    max = 289652
        256     100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (3.8%)
        2048    95.3%   (6%)
        4096    89.3%   (29.4%)
        8192    59.9%   (59.4%)
        16384   0.5%    (0.5%)
411000  avg = 115277    max = 289348
        256     100%    (0.1%)
        512     99.9%   (1.1%)
        1024    98.8%   (3.4%)
        2048    95.4%   (7.6%)
        4096    87.8%   (27%)
        8192    60.8%   (60.3%)
        16384   0.5%    (0.5%)
412000  avg = 117579    max = 269872
        256     100%    (0.2%)
        512     99.8%   (1%)
        1024    98.8%   (3.1%)
        2048    95.7%   (5.4%)
        4096    90.3%   (28.2%)
        8192    62.1%   (61.3%)
        16384   0.8%    (0.8%)
413000  avg = 116275    max = 267080
        256     100%    (0.1%)
        512     99.9%   (0.9%)
        1024    99%     (3.7%)
        2048    95.3%   (6.2%)
        4096    89.1%   (27.1%)
        8192    62%     (61.5%)
        16384   0.5%    (0.5%)
414000  avg = 113734    max = 285764
        128     100%    (0.1%)
        512     99.9%   (1.1%)
        1024    98.8%   (3.7%)
        2048    95.1%   (7%)
        4096    88.1%   (28%)
        8192    60.1%   (59.7%)
        16384   0.4%    (0.4%)
415000  avg = 115678    max = 276996
        512     100%    (1.1%)
        1024    98.9%   (3.6%)
        2048    95.3%   (7.1%)
        4096    88.2%   (27.9%)
        8192    60.3%   (59.5%)
        16384   0.8%    (0.8%)
416000  avg = 116393    max = 268528
        256     100%    (0.1%)
        512     99.9%   (1.2%)
        1024    98.7%   (2.5%)
        2048    96.2%   (6.9%)
        4096    89.3%   (27.4%)
        8192    61.9%   (61.6%)
        16384   0.3%    (0.3%)
417000  avg = 118209    max = 279556
        256     100%    (0.3%)
        512     99.7%   (1.3%)
        1024    98.4%   (2.7%)
        2048    95.7%   (5.7%)
        4096    90%     (26.9%)
        8192    63.1%   (61.9%)
        16384   1.2%    (1.2%)
418000  avg = 115994    max = 258068
        256     100%    (0.1%)
        512     99.9%   (1.1%)
        1024    98.8%   (2.2%)
        2048    96.6%   (5.8%)
        4096    90.8%   (30.2%)
        8192    60.6%   (60.3%)
        16384   0.3%    (0.3%)
419000  avg = 115212    max = 261332
        256     100%    (0.4%)
        512     99.6%   (1.3%)
        1024    98.3%   (2.6%)
        2048    95.7%   (7.7%)
        4096    88%     (26.4%)
        8192    61.6%   (61%)
        16384   0.6%    (0.6%)
420000  avg = 119177    max = 292568
        256     100%    (0.1%)
        512     99.9%   (1.4%)
        1024    98.5%   (1.9%)
        2048    96.6%   (6.8%)
        4096    89.8%   (25.3%)
        8192    64.5%   (63.8%)
        16384   0.7%    (0.7%)
421000  avg = 117147    max = 286416
        512     100%    (0.5%)
        1024    99.5%   (3.2%)
        2048    96.3%   (6.5%)
        4096    89.8%   (27.3%)
        8192    62.5%   (61.7%)
        16384   0.8%    (0.8%)
422000  avg = 114216    max = 262216
        256     100%    (0.1%)
        512     99.9%   (0.9%)
        1024    99%     (4.5%)
        2048    94.5%   (7.4%)
